# exact-arithmetic replay of Gomila's printed per-prism gate (BARRIER_CERTIFICATE.md eq. (1)), outward-rounded; source log sha256 2d010f70...05f4 @ a74738d
 235 | seam 0.009635520366 | Delta+ 4.779746e-05 | M- 3.816848 | Dz 6306 Dt 34683 mesh 25220 | spatial 0.500079 (replay 0.500079) | time 1.657759 (replay 1.657759) | gate margin +1.657759 (printed 1.657759) | C-B12 floor 3.316769 ok | cont ok | wind ok | PASS
 236 | seam 0.009683317828 | Delta+ 4.786710e-05 | M- 3.814786 | Dz 6293 Dt 34611 mesh 25168 | spatial 0.500079 (replay 0.500079) | time 1.656728 (replay 1.656728) | gate margin +1.656728 (printed 1.656728) | C-B12 floor 3.314706 ok | cont ok | wind ok | PASS
 237 | seam 0.009731184923 | Delta+ 4.793701e-05 | M- 3.812722 | Dz 6280 Dt 34539 mesh 25116 | spatial 0.500080 (replay 0.500080) | time 1.655696 (replay 1.655696) | gate margin +1.655696 (printed 1.655696) | C-B12 floor 3.312642 ok | cont ok | wind ok | PASS
 238 | seam 0.009779121928 | Delta+ 4.800580e-05 | M- 3.810658 | Dz 6267 Dt 34468 mesh 25064 | spatial 0.500080 (replay 0.500080) | time 1.654664 (replay 1.654664) | gate margin +1.654664 (printed 1.654664) | C-B12 floor 3.310578 ok | cont ok | wind ok | PASS
 239 | seam 0.009827127729 | Delta+ 4.807626e-05 | M- 3.808592 | Dz 6254 Dt 34396 mesh 25012 | spatial 0.500080 (replay 0.500080) | time 1.653631 (replay 1.653631) | gate margin +1.653631 (printed 1.653631) | C-B12 floor 3.308512 ok | cont ok | wind ok | PASS
 240 | seam 0.009875203994 | Delta+ 4.814701e-05 | M- 3.806526 | Dz 6240 Dt 34324 mesh 24956 | spatial 0.500080 (replay 0.500080) | time 1.652598 (replay 1.652598) | gate margin +1.652598 (printed 1.652598) | C-B12 floor 3.306446 ok | cont ok | wind ok | PASS
 241 | seam 0.009923351005 | Delta+ 4.821804e-05 | M- 3.804459 | Dz 6227 Dt 34252 mesh 24904 | spatial 0.500080 (replay 0.500080) | time 1.651564 (replay 1.651564) | gate margin +1.651564 (printed 1.651564) | C-B12 floor 3.304379 ok | cont ok | wind ok | PASS
 242 | seam 0.009971569044 | Delta+ 4.828794e-05 | M- 3.802391 | Dz 6214 Dt 34181 mesh 24852 | spatial 0.500080 (replay 0.500080) | time 1.650530 (replay 1.650530) | gate margin +1.650530 (printed 1.650530) | C-B12 floor 3.302310 ok | cont ok | wind ok | PASS
 243 | seam 0.010019856985 | Delta+ 4.835954e-05 | M- 3.800322 | Dz 6201 Dt 34109 mesh 24800 | spatial 0.500081 (replay 0.500081) | time 1.649495 (replay 1.649495) | gate margin +1.649495 (printed 1.649495) | C-B12 floor 3.300241 ok | cont ok | wind ok | PASS
 244 | seam 0.010068216523 | Delta+ 4.843000e-05 | M- 3.798251 | Dz 6188 Dt 34038 mesh 24748 | spatial 0.500081 (replay 0.500081) | time 1.648460 (replay 1.648460) | gate margin +1.648460 (printed 1.648460) | C-B12 floor 3.298171 ok | cont ok | wind ok | PASS
 245 | seam 0.010116646523 | Delta+ 4.850217e-05 | M- 3.796180 | Dz 6175 Dt 33966 mesh 24696 | spatial 0.500081 (replay 0.500081) | time 1.647425 (replay 1.647425) | gate margin +1.647425 (printed 1.647425) | C-B12 floor 3.296099 ok | cont ok | wind ok | PASS
 246 | seam 0.010165148693 | Delta+ 4.857320e-05 | M- 3.794108 | Dz 6162 Dt 33895 mesh 24644 | spatial 0.500081 (replay 0.500081) | time 1.646389 (replay 1.646389) | gate margin +1.646389 (printed 1.646389) | C-B12 floor 3.294027 ok | cont ok | wind ok | PASS
 247 | seam 0.010213721894 | Delta+ 4.864595e-05 | M- 3.792035 | Dz 6149 Dt 33823 mesh 24592 | spatial 0.500081 (replay 0.500081) | time 1.645352 (replay 1.645352) | gate margin +1.645352 (printed 1.645352) | C-B12 floor 3.291954 ok | cont ok | wind ok | PASS
 248 | seam 0.010262367847 | Delta+ 4.871756e-05 | M- 3.789961 | Dz 6136 Dt 33752 mesh 24540 | spatial 0.500081 (replay 0.500081) | time 1.644315 (replay 1.644315) | gate margin +1.644315 (printed 1.644315) | C-B12 floor 3.289880 ok | cont ok | wind ok | PASS
 249 | seam 0.010311085404 | Delta+ 4.878945e-05 | M- 3.787887 | Dz 6123 Dt 33681 mesh 24488 | spatial 0.500082 (replay 0.500082) | time 1.643277 (replay 1.643277) | gate margin +1.643277 (printed 1.643277) | C-B12 floor 3.287805 ok | cont ok | wind ok | PASS
 250 | seam 0.010359874852 | Delta+ 4.886163e-05 | M- 3.785811 | Dz 6110 Dt 33610 mesh 24436 | spatial 0.500082 (replay 0.500082) | time 1.642239 (replay 1.642239) | gate margin +1.642239 (printed 1.642239) | C-B12 floor 3.285729 ok | cont ok | wind ok | PASS
 251 | seam 0.010408736483 | Delta+ 4.893556e-05 | M- 3.783734 | Dz 6097 Dt 33538 mesh 24384 | spatial 0.500082 (replay 0.500082) | time 1.641201 (replay 1.641201) | gate margin +1.641201 (printed 1.641201) | C-B12 floor 3.283652 ok | cont ok | wind ok | PASS
 252 | seam 0.010457672045 | Delta+ 4.900833e-05 | M- 3.781656 | Dz 6084 Dt 33467 mesh 24332 | spatial 0.500082 (replay 0.500082) | time 1.640162 (replay 1.640162) | gate margin +1.640162 (printed 1.640162) | C-B12 floor 3.281574 ok | cont ok | wind ok | PASS
 253 | seam 0.010506680377 | Delta+ 4.908140e-05 | M- 3.779577 | Dz 6071 Dt 33396 mesh 24280 | spatial 0.500082 (replay 0.500082) | time 1.639122 (replay 1.639122) | gate margin +1.639122 (printed 1.639122) | C-B12 floor 3.279495 ok | cont ok | wind ok | PASS
 254 | seam 0.010555761774 | Delta+ 4.915476e-05 | M- 3.777497 | Dz 6058 Dt 33325 mesh 24228 | spatial 0.500083 (replay 0.500083) | time 1.638082 (replay 1.638082) | gate margin +1.638082 (printed 1.638082) | C-B12 floor 3.277415 ok | cont ok | wind ok | PASS
 255 | seam 0.010604916533 | Delta+ 4.922842e-05 | M- 3.775416 | Dz 6045 Dt 33254 mesh 24176 | spatial 0.500083 (replay 0.500083) | time 1.637042 (replay 1.637042) | gate margin +1.637042 (printed 1.637042) | C-B12 floor 3.275334 ok | cont ok | wind ok | PASS
 256 | seam 0.010654144951 | Delta+ 4.930238e-05 | M- 3.773335 | Dz 6032 Dt 33183 mesh 24124 | spatial 0.500083 (replay 0.500083) | time 1.636001 (replay 1.636001) | gate margin +1.636001 (printed 1.636001) | C-B12 floor 3.273252 ok | cont ok | wind ok | PASS
 257 | seam 0.010703447330 | Delta+ 4.937664e-05 | M- 3.771252 | Dz 6019 Dt 33112 mesh 24072 | spatial 0.500083 (replay 0.500083) | time 1.634959 (replay 1.634959) | gate margin +1.634959 (printed 1.634959) | C-B12 floor 3.271169 ok | cont ok | wind ok | PASS
 258 | seam 0.010752823970 | Delta+ 4.945121e-05 | M- 3.769168 | Dz 6006 Dt 33041 mesh 24020 | spatial 0.500083 (replay 0.500083) | time 1.633917 (replay 1.633917) | gate margin +1.633917 (printed 1.633917) | C-B12 floor 3.269085 ok | cont ok | wind ok | PASS
 259 | seam 0.010802275177 | Delta+ 4.952608e-05 | M- 3.767083 | Dz 5993 Dt 32970 mesh 23968 | spatial 0.500083 (replay 0.500083) | time 1.632875 (replay 1.632875) | gate margin +1.632875 (printed 1.632875) | C-B12 floor 3.267000 ok | cont ok | wind ok | PASS
 260 | seam 0.010851801256 | Delta+ 4.959975e-05 | M- 3.764997 | Dz 5981 Dt 32900 mesh 23920 | spatial 0.500084 (replay 0.500084) | time 1.631832 (replay 1.631832) | gate margin +1.631832 (printed 1.631832) | C-B12 floor 3.264914 ok | cont ok | wind ok | PASS
 261 | seam 0.010901401007 | Delta+ 4.967524e-05 | M- 3.762910 | Dz 5968 Dt 32829 mesh 23868 | spatial 0.500084 (replay 0.500084) | time 1.630788 (replay 1.630788) | gate margin +1.630788 (printed 1.630788) | C-B12 floor 3.262827 ok | cont ok | wind ok | PASS
 262 | seam 0.010951076243 | Delta+ 4.975103e-05 | M- 3.760823 | Dz 5955 Dt 32758 mesh 23816 | spatial 0.500084 (replay 0.500084) | time 1.629744 (replay 1.629744) | gate margin +1.629744 (printed 1.629744) | C-B12 floor 3.260739 ok | cont ok | wind ok | PASS
 263 | seam 0.011000827275 | Delta+ 4.982714e-05 | M- 3.758734 | Dz 5942 Dt 32687 mesh 23764 | spatial 0.500084 (replay 0.500084) | time 1.628700 (replay 1.628700) | gate margin +1.628700 (printed 1.628700) | C-B12 floor 3.258650 ok | cont ok | wind ok | PASS
 264 | seam 0.011050654417 | Delta+ 4.990204e-05 | M- 3.756644 | Dz 5929 Dt 32617 mesh 23712 | spatial 0.500084 (replay 0.500084) | time 1.627655 (replay 1.627655) | gate margin +1.627655 (printed 1.627655) | C-B12 floor 3.256559 ok | cont ok | wind ok | PASS
 265 | seam 0.011100556454 | Delta+ 4.997877e-05 | M- 3.754553 | Dz 5916 Dt 32546 mesh 23660 | spatial 0.500085 (replay 0.500085) | time 1.626609 (replay 1.626609) | gate margin +1.626609 (printed 1.626609) | C-B12 floor 3.254468 ok | cont ok | wind ok | PASS
 266 | seam 0.011150535228 | Delta+ 5.005429e-05 | M- 3.752461 | Dz 5903 Dt 32476 mesh 23608 | spatial 0.500085 (replay 0.500085) | time 1.625563 (replay 1.625563) | gate margin +1.625563 (printed 1.625563) | C-B12 floor 3.252376 ok | cont ok | wind ok | PASS
 267 | seam 0.011200589519 | Delta+ 5.013166e-05 | M- 3.750368 | Dz 5890 Dt 32405 mesh 23556 | spatial 0.500085 (replay 0.500085) | time 1.624517 (replay 1.624517) | gate margin +1.624517 (printed 1.624517) | C-B12 floor 3.250283 ok | cont ok | wind ok | PASS
 268 | seam 0.011250721183 | Delta+ 5.020781e-05 | M- 3.748274 | Dz 5878 Dt 32335 mesh 23508 | spatial 0.500085 (replay 0.500085) | time 1.623469 (replay 1.623469) | gate margin +1.623469 (printed 1.623469) | C-B12 floor 3.248189 ok | cont ok | wind ok | PASS
 269 | seam 0.011300928992 | Delta+ 5.028427e-05 | M- 3.746179 | Dz 5865 Dt 32265 mesh 23456 | spatial 0.500085 (replay 0.500085) | time 1.622422 (replay 1.622422) | gate margin +1.622422 (printed 1.622422) | C-B12 floor 3.246094 ok | cont ok | wind ok | PASS
 270 | seam 0.011351213259 | Delta+ 5.036261e-05 | M- 3.744083 | Dz 5852 Dt 32194 mesh 23404 | spatial 0.500085 (replay 0.500085) | time 1.621374 (replay 1.621374) | gate margin +1.621374 (printed 1.621374) | C-B12 floor 3.243998 ok | cont ok | wind ok | PASS
 271 | seam 0.011401575867 | Delta+ 5.043971e-05 | M- 3.741986 | Dz 5839 Dt 32124 mesh 23352 | spatial 0.500086 (replay 0.500086) | time 1.620325 (replay 1.620325) | gate margin +1.620325 (printed 1.620325) | C-B12 floor 3.241900 ok | cont ok | wind ok | PASS
 272 | seam 0.011452015573 | Delta+ 5.051713e-05 | M- 3.739888 | Dz 5826 Dt 32054 mesh 23300 | spatial 0.500086 (replay 0.500086) | time 1.619276 (replay 1.619276) | gate margin +1.619276 (printed 1.619276) | C-B12 floor 3.239802 ok | cont ok | wind ok | PASS
 273 | seam 0.011502532700 | Delta+ 5.059487e-05 | M- 3.737789 | Dz 5813 Dt 31984 mesh 23248 | spatial 0.500086 (replay 0.500086) | time 1.618226 (replay 1.618226) | gate margin +1.618226 (printed 1.618226) | C-B12 floor 3.237703 ok | cont ok | wind ok | PASS
 274 | seam 0.011553127570 | Delta+ 5.067453e-05 | M- 3.735688 | Dz 5801 Dt 31913 mesh 23200 | spatial 0.500086 (replay 0.500086) | time 1.617176 (replay 1.617176) | gate margin +1.617176 (printed 1.617176) | C-B12 floor 3.235602 ok | cont ok | wind ok | PASS
 275 | seam 0.011603802095 | Delta+ 5.075292e-05 | M- 3.733587 | Dz 5788 Dt 31843 mesh 23148 | spatial 0.500086 (replay 0.500086) | time 1.616125 (replay 1.616125) | gate margin +1.616125 (printed 1.616125) | C-B12 floor 3.233501 ok | cont ok | wind ok | PASS
 276 | seam 0.011654555020 | Delta+ 5.083165e-05 | M- 3.731485 | Dz 5775 Dt 31773 mesh 23096 | spatial 0.500087 (replay 0.500087) | time 1.615074 (replay 1.615074) | gate margin +1.615074 (printed 1.615074) | C-B12 floor 3.231398 ok | cont ok | wind ok | PASS
 277 | seam 0.011705386673 | Delta+ 5.091071e-05 | M- 3.729381 | Dz 5762 Dt 31703 mesh 23044 | spatial 0.500087 (replay 0.500087) | time 1.614022 (replay 1.614022) | gate margin +1.614022 (printed 1.614022) | C-B12 floor 3.229295 ok | cont ok | wind ok | PASS
 278 | seam 0.011756297385 | Delta+ 5.099010e-05 | M- 3.727277 | Dz 5750 Dt 31633 mesh 22996 | spatial 0.500087 (replay 0.500087) | time 1.612970 (replay 1.612970) | gate margin +1.612970 (printed 1.612970) | C-B12 floor 3.227190 ok | cont ok | wind ok | PASS
 279 | seam 0.011807287490 | Delta+ 5.106983e-05 | M- 3.725171 | Dz 5737 Dt 31563 mesh 22944 | spatial 0.500087 (replay 0.500087) | time 1.611917 (replay 1.611917) | gate margin +1.611917 (printed 1.611917) | C-B12 floor 3.225084 ok | cont ok | wind ok | PASS
 280 | seam 0.011858357322 | Delta+ 5.114827e-05 | M- 3.723065 | Dz 5724 Dt 31494 mesh 22892 | spatial 0.500087 (replay 0.500087) | time 1.610864 (replay 1.610864) | gate margin +1.610864 (printed 1.610864) | C-B12 floor 3.222977 ok | cont ok | wind ok | PASS
 281 | seam 0.011909505595 | Delta+ 5.122867e-05 | M- 3.720957 | Dz 5711 Dt 31424 mesh 22840 | spatial 0.500088 (replay 0.500088) | time 1.609810 (replay 1.609810) | gate margin +1.609810 (printed 1.609810) | C-B12 floor 3.220870 ok | cont ok | wind ok | PASS
 282 | seam 0.011960734268 | Delta+ 5.130941e-05 | M- 3.718848 | Dz 5699 Dt 31354 mesh 22792 | spatial 0.500088 (replay 0.500088) | time 1.608755 (replay 1.608755) | gate margin +1.608755 (printed 1.608755) | C-B12 floor 3.218761 ok | cont ok | wind ok | PASS
 283 | seam 0.012012043682 | Delta+ 5.139050e-05 | M- 3.716739 | Dz 5686 Dt 31284 mesh 22740 | spatial 0.500088 (replay 0.500088) | time 1.607700 (replay 1.607700) | gate margin +1.607700 (printed 1.607700) | C-B12 floor 3.216651 ok | cont ok | wind ok | PASS
 284 | seam 0.012063434181 | Delta+ 5.147028e-05 | M- 3.714628 | Dz 5673 Dt 31215 mesh 22688 | spatial 0.500088 (replay 0.500088) | time 1.606645 (replay 1.606645) | gate margin +1.606645 (printed 1.606645) | C-B12 floor 3.214540 ok | cont ok | wind ok | PASS
 285 | seam 0.012114904461 | Delta+ 5.155205e-05 | M- 3.712516 | Dz 5661 Dt 31145 mesh 22640 | spatial 0.500088 (replay 0.500088) | time 1.605589 (replay 1.605589) | gate margin +1.605589 (printed 1.605589) | C-B12 floor 3.212427 ok | cont ok | wind ok | PASS
 286 | seam 0.012166456516 | Delta+ 5.163418e-05 | M- 3.710403 | Dz 5648 Dt 31075 mesh 22588 | spatial 0.500089 (replay 0.500089) | time 1.604532 (replay 1.604532) | gate margin +1.604532 (printed 1.604532) | C-B12 floor 3.210314 ok | cont ok | wind ok | PASS
 287 | seam 0.012218090695 | Delta+ 5.171499e-05 | M- 3.708289 | Dz 5635 Dt 31006 mesh 22536 | spatial 0.500089 (replay 0.500089) | time 1.603475 (replay 1.603475) | gate margin +1.603475 (printed 1.603475) | C-B12 floor 3.208200 ok | cont ok | wind ok | PASS
 288 | seam 0.012269805684 | Delta+ 5.179782e-05 | M- 3.706173 | Dz 5622 Dt 30936 mesh 22484 | spatial 0.500089 (replay 0.500089) | time 1.602417 (replay 1.602417) | gate margin +1.602417 (printed 1.602417) | C-B12 floor 3.206084 ok | cont ok | wind ok | PASS
 289 | seam 0.012321603499 | Delta+ 5.187932e-05 | M- 3.704057 | Dz 5610 Dt 30867 mesh 22436 | spatial 0.500089 (replay 0.500089) | time 1.601359 (replay 1.601359) | gate margin +1.601359 (printed 1.601359) | C-B12 floor 3.203968 ok | cont ok | wind ok | PASS
 290 | seam 0.012373482818 | Delta+ 5.196117e-05 | M- 3.701940 | Dz 5597 Dt 30798 mesh 22384 | spatial 0.500089 (replay 0.500089) | time 1.600300 (replay 1.600300) | gate margin +1.600300 (printed 1.600300) | C-B12 floor 3.201850 ok | cont ok | wind ok | PASS
 291 | seam 0.012425443988 | Delta+ 5.204507e-05 | M- 3.699821 | Dz 5585 Dt 30728 mesh 22336 | spatial 0.500090 (replay 0.500090) | time 1.599241 (replay 1.599241) | gate margin +1.599241 (printed 1.599241) | C-B12 floor 3.199732 ok | cont ok | wind ok | PASS
 292 | seam 0.012477489053 | Delta+ 5.212762e-05 | M- 3.697701 | Dz 5572 Dt 30659 mesh 22284 | spatial 0.500090 (replay 0.500090) | time 1.598181 (replay 1.598181) | gate margin +1.598181 (printed 1.598181) | C-B12 floor 3.197612 ok | cont ok | wind ok | PASS
 293 | seam 0.012529616677 | Delta+ 5.221054e-05 | M- 3.695581 | Dz 5559 Dt 30590 mesh 22232 | spatial 0.500090 (replay 0.500090) | time 1.597120 (replay 1.597120) | gate margin +1.597120 (printed 1.597120) | C-B12 floor 3.195491 ok | cont ok | wind ok | PASS
 294 | seam 0.012581827215 | Delta+ 5.229552e-05 | M- 3.693459 | Dz 5547 Dt 30520 mesh 22184 | spatial 0.500090 (replay 0.500090) | time 1.596059 (replay 1.596059) | gate margin +1.596059 (printed 1.596059) | C-B12 floor 3.193369 ok | cont ok | wind ok | PASS
 295 | seam 0.012634122736 | Delta+ 5.237916e-05 | M- 3.691336 | Dz 5534 Dt 30451 mesh 22132 | spatial 0.500090 (replay 0.500090) | time 1.594998 (replay 1.594998) | gate margin +1.594998 (printed 1.594998) | C-B12 floor 3.191245 ok | cont ok | wind ok | PASS
 296 | seam 0.012686501893 | Delta+ 5.246315e-05 | M- 3.689212 | Dz 5521 Dt 30382 mesh 22080 | spatial 0.500091 (replay 0.500091) | time 1.593936 (replay 1.593936) | gate margin +1.593936 (printed 1.593936) | C-B12 floor 3.189121 ok | cont ok | wind ok | PASS
 297 | seam 0.012738965046 | Delta+ 5.254751e-05 | M- 3.687086 | Dz 5509 Dt 30313 mesh 22032 | spatial 0.500091 (replay 0.500091) | time 1.592873 (replay 1.592873) | gate margin +1.592873 (printed 1.592873) | C-B12 floor 3.186996 ok | cont ok | wind ok | PASS
 298 | seam 0.012791512560 | Delta+ 5.263224e-05 | M- 3.684960 | Dz 5496 Dt 30244 mesh 21980 | spatial 0.500091 (replay 0.500091) | time 1.591809 (replay 1.591809) | gate margin +1.591809 (printed 1.591809) | C-B12 floor 3.184869 ok | cont ok | wind ok | PASS
 299 | seam 0.012844144801 | Delta+ 5.271734e-05 | M- 3.682832 | Dz 5484 Dt 30175 mesh 21932 | spatial 0.500091 (replay 0.500091) | time 1.590746 (replay 1.590746) | gate margin +1.590746 (printed 1.590746) | C-B12 floor 3.182741 ok | cont ok | wind ok | PASS
 300 | seam 0.012896862138 | Delta+ 5.280280e-05 | M- 3.680704 | Dz 5471 Dt 30106 mesh 21880 | spatial 0.500091 (replay 0.500091) | time 1.589681 (replay 1.589681) | gate margin +1.589681 (printed 1.589681) | C-B12 floor 3.180612 ok | cont ok | wind ok | PASS
 301 | seam 0.012949664942 | Delta+ 5.288864e-05 | M- 3.678574 | Dz 5459 Dt 30037 mesh 21832 | spatial 0.500092 (replay 0.500092) | time 1.588616 (replay 1.588616) | gate margin +1.588616 (printed 1.588616) | C-B12 floor 3.178482 ok | cont ok | wind ok | PASS
 302 | seam 0.013002553587 | Delta+ 5.297309e-05 | M- 3.676443 | Dz 5446 Dt 29969 mesh 21780 | spatial 0.500092 (replay 0.500092) | time 1.587551 (replay 1.587551) | gate margin +1.587551 (printed 1.587551) | C-B12 floor 3.176351 ok | cont ok | wind ok | PASS
 303 | seam 0.013055526680 | Delta+ 5.305968e-05 | M- 3.674311 | Dz 5433 Dt 29900 mesh 21728 | spatial 0.500092 (replay 0.500092) | time 1.586484 (replay 1.586484) | gate margin +1.586484 (printed 1.586484) | C-B12 floor 3.174219 ok | cont ok | wind ok | PASS
 304 | seam 0.013108586362 | Delta+ 5.314665e-05 | M- 3.672178 | Dz 5421 Dt 29831 mesh 21680 | spatial 0.500092 (replay 0.500092) | time 1.585418 (replay 1.585418) | gate margin +1.585418 (printed 1.585418) | C-B12 floor 3.172086 ok | cont ok | wind ok | PASS
 305 | seam 0.013161733015 | Delta+ 5.323401e-05 | M- 3.670043 | Dz 5408 Dt 29762 mesh 21628 | spatial 0.500092 (replay 0.500092) | time 1.584350 (replay 1.584350) | gate margin +1.584350 (printed 1.584350) | C-B12 floor 3.169951 ok | cont ok | wind ok | PASS
 306 | seam 0.013214967021 | Delta+ 5.331995e-05 | M- 3.667908 | Dz 5396 Dt 29694 mesh 21580 | spatial 0.500093 (replay 0.500093) | time 1.583283 (replay 1.583283) | gate margin +1.583283 (printed 1.583283) | C-B12 floor 3.167815 ok | cont ok | wind ok | PASS
 307 | seam 0.013268286972 | Delta+ 5.340807e-05 | M- 3.665771 | Dz 5383 Dt 29625 mesh 21528 | spatial 0.500093 (replay 0.500093) | time 1.582214 (replay 1.582214) | gate margin +1.582214 (printed 1.582214) | C-B12 floor 3.165678 ok | cont ok | wind ok | PASS
 308 | seam 0.013321695045 | Delta+ 5.349478e-05 | M- 3.663633 | Dz 5371 Dt 29557 mesh 21480 | spatial 0.500093 (replay 0.500093) | time 1.581145 (replay 1.581145) | gate margin +1.581145 (printed 1.581145) | C-B12 floor 3.163540 ok | cont ok | wind ok | PASS
 309 | seam 0.013375189822 | Delta+ 5.358368e-05 | M- 3.661494 | Dz 5358 Dt 29488 mesh 21428 | spatial 0.500093 (replay 0.500093) | time 1.580076 (replay 1.580076) | gate margin +1.580076 (printed 1.580076) | C-B12 floor 3.161401 ok | cont ok | wind ok | PASS
 310 | seam 0.013428773501 | Delta+ 5.367115e-05 | M- 3.659354 | Dz 5346 Dt 29420 mesh 21380 | spatial 0.500094 (replay 0.500094) | time 1.579005 (replay 1.579005) | gate margin +1.579005 (printed 1.579005) | C-B12 floor 3.159261 ok | cont ok | wind ok | PASS
 311 | seam 0.013482444654 | Delta+ 5.376084e-05 | M- 3.657213 | Dz 5333 Dt 29351 mesh 21328 | spatial 0.500094 (replay 0.500094) | time 1.577935 (replay 1.577935) | gate margin +1.577935 (printed 1.577935) | C-B12 floor 3.157119 ok | cont ok | wind ok | PASS
 312 | seam 0.013536205498 | Delta+ 5.384910e-05 | M- 3.655070 | Dz 5321 Dt 29283 mesh 21280 | spatial 0.500094 (replay 0.500094) | time 1.576863 (replay 1.576863) | gate margin +1.576863 (printed 1.576863) | C-B12 floor 3.154976 ok | cont ok | wind ok | PASS
 313 | seam 0.013590054596 | Delta+ 5.393774e-05 | M- 3.652927 | Dz 5309 Dt 29215 mesh 21232 | spatial 0.500094 (replay 0.500094) | time 1.575791 (replay 1.575791) | gate margin +1.575791 (printed 1.575791) | C-B12 floor 3.152832 ok | cont ok | wind ok | PASS
 314 | seam 0.013643992339 | Delta+ 5.402864e-05 | M- 3.650782 | Dz 5296 Dt 29146 mesh 21180 | spatial 0.500094 (replay 0.500094) | time 1.574719 (replay 1.574719) | gate margin +1.574719 (printed 1.574719) | C-B12 floor 3.150687 ok | cont ok | wind ok | PASS
 315 | seam 0.013698020974 | Delta+ 5.411808e-05 | M- 3.648635 | Dz 5284 Dt 29078 mesh 21132 | spatial 0.500095 (replay 0.500095) | time 1.573645 (replay 1.573645) | gate margin +1.573645 (printed 1.573645) | C-B12 floor 3.148541 ok | cont ok | wind ok | PASS
 316 | seam 0.013752139051 | Delta+ 5.420792e-05 | M- 3.646488 | Dz 5271 Dt 29010 mesh 21080 | spatial 0.500095 (replay 0.500095) | time 1.572572 (replay 1.572572) | gate margin +1.572572 (printed 1.572572) | C-B12 floor 3.146393 ok | cont ok | wind ok | PASS
 317 | seam 0.013806346967 | Delta+ 5.429816e-05 | M- 3.644340 | Dz 5259 Dt 28942 mesh 21032 | spatial 0.500095 (replay 0.500095) | time 1.571497 (replay 1.571497) | gate margin +1.571497 (printed 1.571497) | C-B12 floor 3.144245 ok | cont ok | wind ok | PASS
 318 | seam 0.013860645125 | Delta+ 5.438880e-05 | M- 3.642190 | Dz 5246 Dt 28874 mesh 20980 | spatial 0.500095 (replay 0.500095) | time 1.570422 (replay 1.570422) | gate margin +1.570422 (printed 1.570422) | C-B12 floor 3.142095 ok | cont ok | wind ok | PASS
 319 | seam 0.013915033928 | Delta+ 5.447986e-05 | M- 3.640039 | Dz 5234 Dt 28806 mesh 20932 | spatial 0.500096 (replay 0.500096) | time 1.569347 (replay 1.569347) | gate margin +1.569347 (printed 1.569347) | C-B12 floor 3.139944 ok | cont ok | wind ok | PASS
 320 | seam 0.013969513785 | Delta+ 5.457132e-05 | M- 3.637887 | Dz 5222 Dt 28738 mesh 20884 | spatial 0.500096 (replay 0.500096) | time 1.568271 (replay 1.568271) | gate margin +1.568271 (printed 1.568271) | C-B12 floor 3.137791 ok | cont ok | wind ok | PASS
 321 | seam 0.014024085105 | Delta+ 5.466320e-05 | M- 3.635734 | Dz 5209 Dt 28670 mesh 20832 | spatial 0.500096 (replay 0.500096) | time 1.567194 (replay 1.567194) | gate margin +1.567194 (printed 1.567194) | C-B12 floor 3.135638 ok | cont ok | wind ok | PASS
 322 | seam 0.014078748300 | Delta+ 5.475549e-05 | M- 3.633579 | Dz 5197 Dt 28602 mesh 20784 | spatial 0.500096 (replay 0.500096) | time 1.566116 (replay 1.566116) | gate margin +1.566116 (printed 1.566116) | C-B12 floor 3.133483 ok | cont ok | wind ok | PASS
 323 | seam 0.014133503786 | Delta+ 5.484820e-05 | M- 3.631423 | Dz 5184 Dt 28534 mesh 20732 | spatial 0.500096 (replay 0.500096) | time 1.565038 (replay 1.565038) | gate margin +1.565038 (printed 1.565038) | C-B12 floor 3.131327 ok | cont ok | wind ok | PASS
 324 | seam 0.014188351982 | Delta+ 5.494133e-05 | M- 3.629266 | Dz 5172 Dt 28466 mesh 20684 | spatial 0.500097 (replay 0.500097) | time 1.563960 (replay 1.563960) | gate margin +1.563960 (printed 1.563960) | C-B12 floor 3.129170 ok | cont ok | wind ok | PASS
 325 | seam 0.014243293308 | Delta+ 5.503294e-05 | M- 3.627108 | Dz 5160 Dt 28399 mesh 20636 | spatial 0.500097 (replay 0.500097) | time 1.562881 (replay 1.562881) | gate margin +1.562881 (printed 1.562881) | C-B12 floor 3.127011 ok | cont ok | wind ok | PASS
 326 | seam 0.014298326250 | Delta+ 5.512692e-05 | M- 3.624949 | Dz 5147 Dt 28331 mesh 20584 | spatial 0.500097 (replay 0.500097) | time 1.561801 (replay 1.561801) | gate margin +1.561801 (printed 1.561801) | C-B12 floor 3.124851 ok | cont ok | wind ok | PASS
 327 | seam 0.014353453167 | Delta+ 5.522132e-05 | M- 3.622788 | Dz 5135 Dt 28263 mesh 20536 | spatial 0.500097 (replay 0.500097) | time 1.560720 (replay 1.560720) | gate margin +1.560720 (printed 1.560720) | C-B12 floor 3.122690 ok | cont ok | wind ok | PASS
 328 | seam 0.014408674489 | Delta+ 5.531420e-05 | M- 3.620626 | Dz 5123 Dt 28196 mesh 20488 | spatial 0.500098 (replay 0.500098) | time 1.559639 (replay 1.559639) | gate margin +1.559639 (printed 1.559639) | C-B12 floor 3.120528 ok | cont ok | wind ok | PASS
