t,delta,L,is_record_point_C1_1,is_record_point_C1_zeta,Lstar_C1_1,Lstar_C1_zeta,L_ann,inside_hypotheses,inside_hypotheses_zeta_C1,reflection_ok,deltaL,deltaL_ge_25,n_zeros_used,U_row,U_kopt,k_opt,tail_bound_at_U_row,tail_le_1e_10,U_contract_k3,c_deltaL,main_term,N_Z,W_Zprime,W_Z,W_Zrep,near_gamma,near_term,W_Zdouble_minus_Zprime_bound_log10,clause6_bound,sep_over_clause6,W_Z_negative,bal3,clause4_bound_C1_1,clause4_over_N,clause4_asserted,density_model,N_over_model,E_minus_bound_log10,E_minus_est_log10,E_minus_over_main_bound_log10,log10_exp_minus_L,E_minus_direct,refl_online_bound_log10,refl_online_est_log10,E_minus_direct_M,E_minus_direct_dps
1000.0,0.05,24.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.2000000000000002,False,459,285.59407337278884,18.22163936644702,8,7.017278118815757e-27,True,487.25967733539426,1.0287480556552326,-0.0052916128100721094,0.015251974766131335,0.015251974766131335,0.009960361956059226,-0.00487704602808065,999.7915715574129,0.014837407984139876,-14.814216297406361,0.004555297000976274,1.161639473548713,False,False,0.24133081806871623,15.822922721103467,False,0.00609601707017541,2.501957358477749,-14.293062918851025,-132.25035713252325,-12.016650977986867,-10.423067565678043,8.106799529903288e-134,-11.702243773579243,-122.34995200866653,21604,85
1000.0,0.05,26.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.3,False,459,285.59407337278884,16.70732094999395,8,1.9627882564748494e-27,True,416.25053332877025,1.0337979967064643,-0.005343691489971496,0.012368375235548052,0.012368375235548052,0.0070246837455765565,-0.0050266265774919295,999.7915715574129,0.012051310323068486,-15.892370562763839,0.004788852072534742,1.11586062986136,False,False,0.2070079545710282,16.736875347706533,False,0.004794682520374652,2.579602545734686,-15.327787736018175,-137.75360925354775,-13.055629112867662,-11.291656529484547,-5.00009656355608e-140,-12.720098259807697,-127.5084808748316,23262,88
1000.0,0.05,28.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.4000000000000001,False,459,285.59407337278884,15.431728931281448,8,6.034648576270374e-28,True,359.7996311871578,1.0392716649334397,-0.00540042796766762,0.009603653925026066,0.009603653925026066,0.0042032259573584465,-0.005334583437838692,999.7915715574129,0.009537809395197138,-16.930917482949493,0.005034381768676192,1.0727092651711394,False,False,0.17961852875047687,18.70314467313433,False,0.0038388912162037572,2.501673890755109,-16.322905208013506,-143.04542786081362,-14.055333385731235,-12.16024549329105,3.2700429409350196e-144,-13.699682387989977,-132.46957655415284,24914,90
1000.0,0.05,30.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.5,False,459,285.59407337278884,14.343916841007193,8,2.0129170431543175e-28,True,314.17519999915305,1.0451736807768373,-0.005461940114943012,0.007451597404673601,0.007451597404673601,0.001989657289730589,-0.005338908578538414,999.7915715574129,0.007328565868269003,-17.933962419625015,0.005292500041531688,1.0320151293493967,False,False,0.15740196680151014,21.12325160009161,False,0.00312116073992981,2.387444295752988,-17.282520696498704,-148.14823176722544,-15.019867630696345,-13.028834457097554,1.1901561806406168e-149,-14.645029630656003,-137.25422736255672,26562,93
1000.0,0.05,32.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.6,False,459,285.59407337278884,13.406297961638797,8,7.208058485698595e-29,True,276.7701468509423,1.0515090319262406,-0.005528356221112299,0.0055445813598272815,0.0055445813598272815,1.622513871498213e-05,-0.0054238535033060255,999.7915715574129,0.005440078642021008,-18.904944818759063,0.00556385232123117,0.9936202296413547,False,False,0.1391248502766526,25.092038739780794,False,0.0025717572014802514,2.155950552655567,-18.210073647442425,-153.0807411899843,-15.952669666591323,-13.897423420904056,-8.567566055700311e-155,-15.5595107898354,-141.8799522026245,28208,95
1000.0,0.05,34.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.7000000000000002,False,459,285.59407337278884,12.59056615324628,8,2.7471751403135695e-29,True,245.71827055585194,1.0582830787796862,-0.005599815374157059,0.003880716056424731,0.003880716056424731,-0.0017190993177323278,-0.0055935879882137544,999.7915715574129,0.003874488670481427,-19.84678053287656,0.005849117129814979,0.9573778828283088,True,False,0.12390188056361362,31.92758211683318,False,0.0021440906772365377,1.809958924604105,-19.1084799133696,-157.85877908224225,-16.856653621928196,-14.76601238471056,-2.1273592375501254e-159,-16.445977011936122,-146.36155345418084,29848,98
1000.0,0.05,36.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.8,False,459,285.59407337278884,11.875018554932728,8,1.106445448162351e-29,True,219.6550741380747,1.0655015603158562,-0.0056764678751776215,0.0026716771101891875,0.0026716771101891875,-0.003004790764988434,-0.00562585390125371,999.7915715574129,0.002621063136265276,-20.76196723044001,0.006149007777892376,0.9231518450157626,True,False,0.11108405604201423,41.57839868386944,False,0.0018062272800519735,1.4791478014396455,-19.98023716274272,-162.49586223792545,-17.73431534713802,-15.634601348517064,,-17.30686543950477,-150.71167207471223,,
1000.0,0.05,38.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,1.9000000000000001,False,459,285.59407337278884,11.242750277131375,8,4.6811536190126306e-30,True,197.56408777944844,1.0731706003863097,-0.005758475687667563,0.0016898969090287357,0.0016898969090287357,-0.004068578778638828,-0.005726797082700732,999.7915715574129,0.0016582183040619043,-21.65266396817353,0.0064642741482896175,0.8908155123945661,True,True,0.10018667366664426,59.28567188410701,False,0.00153578036116972,1.1003506437220187,-20.82750445228592,-167.00364587451713,-18.587811989867944,-16.503190312323568,,-18.144278770223238,-154.94120491776764,,
1000.0,0.05,40.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,2.0,False,459,285.59407337278884,10.68040786073385,8,2.0699447452271515e-30,True,178.67545816367542,1.0812967144356884,-0.0058460129232470745,0.0009571469966866293,0.0009571469966866293,-0.004888865926560446,-0.00584478159891098,999.7915715574129,0.0009559156723505353,-22.5207522745503,0.006795704571147614,0.8602511869140653,True,True,0.09084171880960587,94.90884798685475,False,0.0013167396871578887,0.7269067728584829,-21.652163310472364,-171.3922637718401,-19.419023081550005,-17.37177927613007,,-18.960046186225988,-159.05962388393056,,
1000.0,0.05,42.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,True,2.1,False,459,285.59407337278884,10.177310290803351,8,9.525181282947952e-31,True,162.39742691037924,1.0898868166583706,-0.005939266365628585,0.000500179318248485,0.000500179318248485,-0.0054390870473801,-0.005917342177021824,999.7915715574129,0.0004782551296417239,-23.367883742306898,0.007144127795157911,0.8313494013438635,True,True,0.08276563037194094,165.47191647541024,False,0.0011374492492455576,0.4397377013350193,-22.455865330038634,-175.67059247057608,-20.229598133094502,-18.240368239936576,,-19.755770719820667,-163.07522372597575,,
