t,delta,L,is_record_point_C1_1,is_record_point_C1_zeta,Lstar_C1_1,Lstar_C1_zeta,L_ann,inside_hypotheses,inside_hypotheses_zeta_C1,reflection_ok,deltaL,deltaL_ge_25,n_zeros_used,U_row,U_kopt,k_opt,tail_bound_at_U_row,tail_le_1e_10,U_contract_k3,c_deltaL,main_term,N_Z,W_Zprime,W_Z,W_Zrep,near_gamma,near_term,W_Zdouble_minus_Zprime_bound_log10,clause6_bound,sep_over_clause6,W_Z_negative,bal3,clause4_bound_C1_1,clause4_over_N,clause4_asserted,density_model,N_over_model,E_minus_bound_log10,E_minus_est_log10,E_minus_over_main_bound_log10,log10_exp_minus_L,E_minus_direct,refl_online_bound_log10,refl_online_est_log10,N_Z_center_mean,N_Z_center_median,N_Z_center_min,N_Z_center_max,center_mean_over_model
100000.0,0.05,24.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.2000000000000002,False,905,294.09628542887503,18.686234565239875,8,6.899538351673228e-27,True,550.5542033487587,1.0287480556552326,-0.0052916128100721094,0.008144166811754673,0.008144166811754673,0.002852554001682564,-0.004508884984218853,99999.70094858819,0.007361438985901417,-253.70897549131658,0.004555297000976274,1.161639473548713,False,False,0.3483690902001755,42.77528914282133,False,0.01163326962098177,0.7000754798174583,-253.18782211303267,-1342.301370080767,-250.9114101721685,-10.423067565678043,,-251.03855243364887,-1339.8417375835568,0.010872654693789318,0.010667044350729727,0.0009457818348531235,0.03086416071965254,0.9346172699530143
100000.0,0.05,26.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.3,False,905,294.09628542887503,17.12094079135641,8,1.9172825673685524e-27,True,469.2806922272847,1.0337979967064643,-0.005343691489971496,0.004938079679670706,0.004938079679670706,-0.0004056118103007902,-0.004444186263580251,99999.70094858819,0.0040385744532794605,-264.783116309042,0.004788852072534742,1.11586062986136,True,False,0.2968760701188798,60.11974074478216,False,0.009149881613589667,0.5396878220081589,-264.21853348256775,-1397.2554678902256,-261.94637485941723,-11.291656529484547,,-262.1114507063825,-1394.815496833483,0.008585627782537544,0.008668326960593194,0.0002522689921261829,0.0254215672395564,0.9383321167550324
100000.0,0.05,28.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.4000000000000001,False,905,294.09628542887503,15.802936378396954,8,5.858559934276445e-28,True,404.7911357187945,1.0392716649334397,-0.00540042796766762,0.0027805257251029124,0.0027805257251029124,-0.0026199022425647074,-0.00448489116498451,99999.70094858819,0.0018649889224198021,-275.44015772662766,0.005034381768676192,1.0727092651711394,True,False,0.25601506001088586,92.0743360507518,False,0.007325907399801931,0.37954693846909515,-274.8321454519631,-1450.130025771083,-272.5645736296808,-12.16024549329105,,-272.7672503216321,-1447.7101074860846,0.006881045985056591,0.0068155828500850845,0.00028546523191708687,0.021005512297859547,0.9392755886107204
100000.0,0.05,30.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.5,False,905,294.09628542887503,14.679386962165365,8,1.9428482841650395e-28,True,352.7630317578575,1.0451736807768373,-0.005461940114943012,0.0012809745318472041,0.0012809745318472041,-0.004180965583095808,-0.004809206394922798,99999.70094858819,0.0006282408118269903,-285.72399391702766,0.005292500041531688,1.0320151293493967,True,True,0.22304816337606242,174.12380795301232,False,0.005956234045942666,0.21506450585496933,-285.0725521941727,-1501.1444263533187,-282.8098991283704,-13.028834457097554,,-283.0498455189525,-1498.7449334211778,0.005599328302296576,0.004793580972747068,0.00021483277798002145,0.017197000325351753,0.9400786233561104
100000.0,0.05,32.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.6,False,905,294.09628542887503,13.711322520874258,8,6.918927712094879e-29,True,310.18084234412635,1.0515090319262406,-0.005528356221112299,0.0003606255736977717,0.0003606255736977717,-0.005167730647414528,-0.005257016789045503,99999.70094858819,8.928614163097542e-05,-295.6713187250681,0.00556385232123117,0.9936202296413547,True,True,0.196065276863389,543.6810120063886,False,0.004907785621351684,0.07348030283328666,-294.9764475540228,-1550.4819978460173,-292.7190435731717,-13.897423420904056,,-292.99593019818707,-1548.1032855003086,0.004615256777027538,0.0034926618526316903,6.303930269451819e-05,0.01390536891369724,0.9403949424662157
100000.0,0.05,34.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.7000000000000002,False,905,294.09628542887503,12.869402253437455,8,2.6232226545202844e-29,True,274.8889380771828,1.0582830787796862,-0.005599815374157059,0.00010168842202542434,0.00010168842202542434,-0.005498126952131635,-0.00551038170949073,99999.70094858819,1.2254757359095846e-05,-305.31317843632905,0.005849117129814979,0.9573778828283088,True,True,0.1737009486114415,1708.1683947068473,False,0.004091652738664054,0.024852652099363187,-304.57487781709347,-1598.2978011295577,-302.32305152565203,-14.76601238471056,,-302.6365506908466,-1595.9402085217266,0.0038377359232514914,0.0029176943977694027,0.00010168842202542418,0.010922302460802408,0.9379427259275508
100000.0,0.05,36.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.8,False,905,294.09628542887503,12.13113536777491,8,1.0512768324620172e-29,True,245.3132856720316,1.0655015603158562,-0.0056764678751776215,0.0003156304499769444,0.0003156304499769444,-0.005360837425200677,-0.005549215857613546,99999.70094858819,0.00018837843241286916,-314.6761187870551,0.006149007777892376,0.9231518450157626,True,True,0.15495810681734942,490.94790071321864,False,0.003446894702513117,0.09156950740236408,-313.8943887196292,-1644.7243793398147,-311.64846690402453,-15.634601348517064,,-311.99825277186443,-1642.3882306833589,0.00320851159769644,0.0020689187615888956,0.00014181307379291643,0.008526101264753559,0.9308411989948887
100000.0,0.05,38.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,1.9000000000000001,False,905,294.09628542887503,11.479007351838225,8,4.4266862121078036e-30,True,220.28282553986418,1.0731706003863097,-0.005758475687667563,0.0006602332574648838,0.0006602332574648838,-0.005098242430202679,-0.00555028580109981,99999.70094858819,0.00045204337089713,-323.78304875005034,0.0064642741482896175,0.8908155123945661,True,True,0.13909492601490384,210.67543090602635,False,0.0029307901888112695,0.2252748286060951,-322.9578892344341,-1689.8760859454756,-320.71819677201614,-16.503190312323568,,-321.1039454468819,-1687.561691552842,0.002692122760087546,0.0014860003066226395,0.00017695348238709062,0.007148514900657979,0.9185655016743021
100000.0,0.05,40.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.0,False,905,294.09628542887503,10.899186395966472,8,1.9485676999173055e-30,True,198.9117237754189,1.0812967144356884,-0.0058460129232470745,0.0008255901496309866,0.0008255901496309866,-0.005020422773616088,-0.005708715984489755,99999.70094858819,0.0006882932108736666,-332.6539021592941,0.006795704571147614,0.8602511869140653,True,True,0.1255502480755813,152.07333582128905,False,0.002512786238132062,0.32855566347128207,-331.78531319548756,-1733.8523986238179,-329.5521729665652,-17.37177927613007,,-329.9735625779281,-1731.5600558481615,0.002285738308242238,0.0012122369378045168,8.288730476011437e-06,0.006139809968679973,0.909642958702844
100000.0,0.05,42.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.1,False,905,294.09628542887503,10.380611385388242,8,8.927825441510433e-31,True,180.5198935326039,1.0898868166583706,-0.005939266365628585,0.0008762880735516087,0.0008762880735516087,-0.005062978292076976,-0.005895355704149773,99999.70094858819,0.0008323774120727963,-341.30615216330546,0.007144127795157911,0.8313494013438635,True,True,0.11389324140378083,129.97237420129412,False,0.0021706392295709424,0.40370046832923934,-340.3941337513086,-1776.7404951074463,-338.1678665543644,-18.240368239936576,,-338.624577337614,-1774.4704891998456,0.0019663294977138126,0.0011120608974021636,2.9681974823897876e-05,0.005721996445047448,0.9058757765575284
100000.0,0.05,44.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.2,False,905,294.09628542887503,9.914336754922079,8,4.241801962215406e-31,True,164.57820382694393,1.0989482276006108,-0.006038436034732621,0.000879619846772571,0.000879619846772571,-0.0051588161879600495,-0.006021760307708675,99999.70094858819,0.000862944119748625,-349.75521664733384,0.007510415059866085,0.8040082986891925,True,True,0.10378869630457854,117.99267227244987,False,0.0018878934922104149,0.46592662690027065,-348.79976878714666,-1818.6172824685766,-346.5806932573178,-19.108957203743078,,-347.07240763197564,-1816.3698873599374,0.0017022762187738599,0.0011162319440050038,2.708831600152177e-05,0.0051795232440371,0.9016802196721239
100000.0,0.05,46.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.3000000000000003,False,905,294.09628542887503,9.493053884867754,8,2.083179443556225e-31,True,150.66998552434933,1.1084886822177644,-0.0061437357930243805,0.000833203307533761,0.000833203307533761,-0.00531053248549062,-0.006101630801063518,99999.70094858819,0.0007910983155728984,-358.014781605417,0.007895482274224421,0.7781330613686779,True,True,0.09497264257212201,113.98495626864008,False,0.0016521977402035421,0.5042999922219448,-357.01590429703947,-1859.551015235054,-354.80433682794006,-19.977546167549583,,-355.33073947305263,-1857.3264942507888,0.0014801579915792373,0.0008714985786407101,1.2715483513080234e-05,0.004667690213632521,0.8958721801646391
100000.0,0.05,48.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.4000000000000004,False,905,294.09628542887503,9.110736121037021,8,1.054510397945904e-31,True,138.46352107175727,1.118516338396783,-0.006255393996302736,0.0007022401445054941,0.0007022401445054941,-0.005553153851797242,-0.006200895732794406,99999.70094858819,0.0006477418809971643,-366.0970618902258,0.008300292306841373,0.7536353859666889,True,True,0.08723492399304639,124.22377825533711,False,0.0014541587026227212,0.48291850348860377,-365.054755133658,-1899.6025997945624,-362.8510098026085,-20.846135131356085,,-363.4117877291546,-1897.4012063091104,0.001293580856150262,0.0006681113940669646,7.126920050425209e-06,0.004238387834079584,0.8895733689982799
100000.0,0.05,50.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.5,False,905,294.09628542887503,8.762371837840996,8,5.488443173004977e-32,True,127.69207688966124,1.1290397859547654,-0.006373654191343913,0.000502617409449895,0.000502617409449895,-0.005871036781894018,-0.0063424488090808445,99999.70094858819,0.0004714120271868264,-374.0130135550799,0.008725857393654605,0.7304329997392347,True,True,0.08040655030800804,159.9756570231251,True,0.001286546553923616,0.3906717622592428,-372.92727735032173,-1938.8266563668178,-370.73166584703944,-21.71472409516259,,-371.3265084672184,-1936.6486344042248,0.0011321936001037133,0.0005516588298921516,1.607445699513763e-05,0.004027613928390349,0.8800253645317628
100000.0,0.05,52.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.6,False,905,294.09628542887503,8.443761173910547,8,2.9307192771776523e-32,True,118.13920431560928,1.1400680561249503,-0.006498775862982615,0.000309386653490471,0.000309386653490471,-0.006189389209492144,-0.006487717395419001,99999.70094858819,0.00029832818592685675,-381.7725083396435,0.009173241669048112,0.7084492153859258,True,True,0.07435038627380428,240.31542871998596,True,0.0011437352016987084,0.2705054920325623,-380.64334268669495,-1977.272391439129,-378.4561742454887,-22.583313058969093,,-379.084773438786,-1975.117976225141,0.0009893879725802197,0.00040133656601487366,7.433251990721269e-06,0.0037541930714899106,0.865049856916839
100000.0,0.05,54.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.7,False,905,294.09628542887503,8.147681772355055,7,3.5895399400990774e-29,True,109.62777824421964,1.1516106315421801,-0.006631035233404896,0.00016152386112409863,0.00016152386112409863,-0.006469511372280797,-0.00662518375255221,99999.70094858819,0.00015567238027141316,-389.38447823573193,0.009643563826742437,0.6876125209039899,True,True,0.06895420821469074,426.8979687262013,True,0.0010213021340779605,0.15815482581941692,-388.2118831345931,-2014.984320439508,-386.0334644700956,-23.451902022775595,,-386.69551464604405,-2012.8537389100034,0.0008657391884078237,0.00035271786621570404,6.560494851078941e-06,0.0034528618506002484,0.8476817579446455
100000.0,0.05,56.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.8000000000000003,False,905,294.09628542887503,7.869686177221862,7,2.1576317797817814e-29,True,102.01172543720017,1.1636774567404884,-0.0067707261166300575,7.17760658423034e-05,7.17760658423034e-05,-0.006698950050787754,-0.0067573533343096015,99999.70094858819,5.840328352184736e-05,-396.8570361750873,0.01013799991711169,0.667856201616446,True,True,0.0641254642568381,893.410129188828,True,0.0009157384249752413,0.07838053300454657,-395.6410116257581,-2052.0028709184453,-393.47164687221806,-24.3204909865821,,-394.16684502979496,-2049.8963421884528,0.0007610077650967223,0.0003406132278569599,3.597240963544464e-06,0.003130778976450414,0.8310318146989382
100000.0,0.05,58.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,2.9000000000000004,False,905,294.09628542887503,7.613372343421021,7,1.3203102083326223e-29,True,95.16971384556909,1.176278949176146,-0.006918160831374693,2.6959125820825354e-05,2.6959125820825354e-05,-0.0068912017055538675,-0.006900466734764056,99999.70094858819,9.265029210188588e-06,-404.1975774898747,0.010657786287922048,0.6491179917179151,True,True,0.05978727671830828,2217.700867441476,True,0.0008242359221393456,0.0327080209642545,-402.9381234923552,-2088.364889534693,-400.7781141465017,-25.189079950388603,,-401.50615993011667,-2086.282625331773,0.0006726952445382725,0.00030965295485532555,6.60522449398086e-06,0.0028172198001495292,0.81614405107734
100000.0,0.05,60.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.0,False,905,294.09628542887503,7.376385987717491,7,8.215017079108678e-30,True,89.00028906956595,1.1894260107901675,-0.00707367117572106,1.0711819734082027e-05,1.0711819734082027e-05,-0.007062959355986978,-0.007064149847900957,99999.70094858819,1.1904919139794446e-06,-411.41286576253225,0.011204222675845163,0.6313397529103888,True,True,0.05587536116557628,5216.2342676283515,True,0.0007445292557428332,0.014387372492696218,-410.1099823168224,-2124.1040709561908,-407.9596271843044,-26.05766891419511,,-408.72022293635126,-2122.0462760215205,0.0005975708252504566,0.00022518984713215437,2.8051821672630067e-06,0.002528471538662834,0.8026156402064376
100000.0,0.05,62.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.1,False,905,294.09628542887503,7.156695851256036,7,5.191589084736776e-30,True,83.4180907561206,1.2031300401249752,-0.007237609467255623,2.205115542629416e-05,2.205115542629416e-05,-0.007215558311829328,-0.0072366210510031725,99999.70094858819,2.1062739173843552e-05,-418.509105904079,0.011778675456476857,0.6144671779097035,True,True,0.052335629548674434,2373.373573262677,True,0.0006747772785423953,0.03267916115066509,-417.16279301017886,-2159.251322890381,-415.0223881555728,-26.92625787800161,,-415.815238965532,-2157.2181953505205,0.0005330271420117779,0.00021239201673652584,3.1041505620387326e-06,0.00229703987642558,0.7899304836748272
100000.0,0.05,64.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.2,False,905,294.09628542887503,6.952540708015444,7,3.3290645670182285e-30,True,78.35088332472066,1.2174029450106583,-0.007410349652603121,5.6635744636946195e-05,5.6635744636946195e-05,-0.007353713907966175,-0.007407502500352141,99999.70094858819,5.37885923859662e-05,-425.4920067091866,0.01238258106098779,0.5984495167933896,True,True,0.04912230917370309,867.3375707972641,True,0.0006134732026689605,0.09231983465707744,-424.10226436709615,-2193.835078497797,-421.972103067466,-27.794846841808113,,-422.796916817555,-2191.8268102097945,0.00047777714545900284,0.0001665503111940074,8.626970929131856e-07,0.0021614088450107446,0.7788068710750495
100000.0,0.05,66.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.3000000000000003,False,905,294.09628542887503,6.762386402882407,7,2.1641360037337425e-30,True,73.73720670752235,1.2322571558369773,-0.007592288490557183,9.241263595808869e-05,9.241263595808869e-05,-0.007499875854599095,-0.0075856915773007015,99999.70094858819,8.581572270160656e-05,-432.366834682995,0.013017449567949627,0.5832393243335638,True,True,0.04619645442944045,499.89326622380554,True,0.0005593758495438266,0.16520669605856525,-430.9336628927142,-2227.8815651719146,-428.81403559469885,-28.66343580561462,,-429.67052300208286,-2225.898342044112,0.00043073011878529805,0.000142898398585443,2.7978255547347967e-06,0.0020378499036703616,0.7700191546284314
100000.0,0.05,68.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.4000000000000004,False,905,294.09628542887503,6.584890782933811,7,1.4250580874362843e-30,True,69.52450343833563,1.2477056394280504,-0.0077838468133028015,0.00011273294163907473,0.00011273294163907473,-0.007671113871663727,-0.0077786373445471015,99999.70094858819,0.00010752347288337453,-439.13846058364004,0.013684868479318005,0.5687922266163215,True,True,0.043524760265873604,386.087328451184,True,0.0005114565923330067,0.22041546306959106,-437.6618593451689,-2261.4150369101476,-435.55305362556487,-29.53202476942112,,-436.4409282811474,-2259.457039200813,0.00039057854378816997,0.00014194566151374923,6.985658255462515e-07,0.0019020075343847054,0.7636592227828131
100000.0,0.05,70.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.5,False,905,294.09628542887503,6.41887488842769,7,9.498223528554646e-31,True,65.66761481898078,1.2637619135374374,-0.007985470870539028,0.00011679521366534342,0.00011679521366534342,-0.007868675656873684,-0.007982936452509375,99999.70094858819,0.00011426079563569088,-445.81139985034366,0.014386506690014329,0.5550667053928903,True,True,0.041078609474695,351.7148364692297,True,0.0004688580735873236,0.24910568942904343,-444.29136916368225,-2294.457976128276,-442.19366969348016,-30.400613733227626,,-443.1126480973052,-2292.5253787239726,0.00035561636161822246,0.00013910538723003424,1.4269892756391111e-06,0.001791511056803333,0.7584733667852471
100000.0,0.05,72.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.6,False,905,294.09628542887503,6.263299143892463,7,6.4035012893079205e-31,True,62.12756532259146,1.2804400619821412,-0.00819763376164415,0.00010677569635145227,0.00010677569635145227,-0.008090858065292698,-0.008196978505807926,99999.70094858819,0.00010612044051522749,-452.3898478711493,0.01512411866103237,0.5420238987390079,True,True,0.03883330256368197,363.69046412829874,True,0.0004308618378141396,0.24781887598388785,-450.82638773629753,-2327.0312696903566,-448.74007624812504,-31.269202697034128,,-449.68987784143036,-2325.1242423657404,0.00032426903450910735,0.00011881066874851756,1.4347280754899656e-07,0.0016860249874422622,0.7526056059041992
100000.0,0.05,74.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.7,False,905,294.09628542887503,6.117243570253783,7,4.364010479056646e-31,True,58.87057378166045,1.2977547504349003,-0.008420836961381753,8.796982113854538e-05,8.796982113854538e-05,-0.008332867140243208,-0.008419639602721808,99999.70094858819,8.677246247859977e-05,-458.8777108732741,0.01589954880650458,0.5296274167186901,True,True,0.03676743129781868,417.95505347126874,True,0.00039686277032074106,0.2216630727731123,-457.27082129023205,-2359.154363069627,-455.196176549148,-32.137791660840634,,-456.1765237431167,-2357.2730707302317,0.00029608777750623187,9.787077189746768e-05,2.0128496749629456e-07,0.0015885136901932538,0.7460709334537384
100000.0,0.05,76.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.8000000000000003,False,905,294.09628542887503,5.97989125128593,7,3.0046707102973848e-31,True,55.86724426461741,1.3157212428949938,-0.008655611945025739,6.457594450044487e-05,6.457594450044487e-05,-0.008591036000525293,-0.008652838902629422,99999.70094858819,6.180290210412899e-05,-465.27863308240285,0.01671473610569818,0.5178431708577783,True,True,0.034862366073529424,539.8661427753373,True,0.0003663487736014087,0.17626903419282133,-463.62831405117043,-2390.845395872089,-461.565611828749,-33.006380624647136,,-462.57623003001555,-2388.9899987814697,0.0002710039164002964,7.960365346663477e-05,9.863464107809982e-07,0.0015080312260248702,0.7397429333151023
100000.0,0.05,78.0,False,False,903.3126173387944,2631.21138328282,10.411694642536942,False,False,True,3.9000000000000004,False,905,294.09628542887503,5.850514449718792,7,2.088911097955666e-31,True,53.091900268803855,1.3343554188586841,-0.008902521919187674,3.9123519890687146e-05,3.9123519890687146e-05,-0.008863398399296988,-0.008900410665779098,99999.70094858819,3.701226648211051e-05,-471.59602068739855,0.01757171895147324,0.5066392163324052,True,True,0.033101834085408816,846.0852749930684,True,0.0003388845042070247,0.11544794584879152,-469.90227220797584,-2422.1213214047484,-467.85178525961396,-33.87496958845364,,-468.8924028925853,-2420.2919753972474,0.000248600250914902,7.944347458663093e-05,4.3300293466169386e-07,0.0014326474157712312,0.733584002303723
